,season,team,pa,hit_hr,runs_scored,rbi,hit_bb_rate,hit_k_rate,iso,bat_avg,obp,slg,woba,wrc_plus,hit_fwar,hit_hits,ops,wins,losses,saves,games,ip,era,fip,pitch_fwar,pitch_hits,runs_allowed,er,pitch_hr,pitch_bb,pitch_so,pitch_k_rate,pitch_bb_rate,whip,fp,drs,uzr,win_pct,run_diff
181,2012,ATL,6126,149,700,660,0.09300000000000001,0.21,0.142,0.247,0.32,0.389,0.31,92,27.3,1341,0.7090000000000001,94,68,47,162,1445.1,3.42,3.74,11.4,1310,600,549,145,464,1232,0.20600000000000002,0.077,1.23,0.986,85,44.4,0.5802469135802469,100
182,2012,BAL,6160,214,712,677,0.078,0.213,0.17,0.247,0.311,0.41700000000000004,0.317,96,14.6,1375,0.728,93,69,55,162,1483.0,3.9,4.2,16.0,1433,705,642,184,481,1177,0.187,0.077,1.29,0.983,4,-18.3,0.5740740740740741,7
183,2012,BOS,6166,165,734,695,0.069,0.19399999999999998,0.155,0.26,0.315,0.415,0.316,95,20.1,1459,0.73,69,93,35,162,1443.0,4.72,4.41,6.4,1449,806,757,190,529,1176,0.18899999999999997,0.085,1.37,0.983,64,30.6,0.42592592592592593,-72
184,2012,CHC,5967,137,613,570,0.075,0.207,0.138,0.24,0.302,0.37799999999999995,0.297,81,11.3,1297,0.68,61,101,28,162,1413.2,4.51,4.46,4.4,1399,759,708,175,573,1128,0.184,0.09300000000000001,1.39,0.982,-8,29.3,0.3765432098765432,-146
185,2012,CHW,6111,211,748,726,0.075,0.19699999999999998,0.16699999999999998,0.255,0.318,0.42200000000000004,0.322,98,20.7,1409,0.74,85,77,37,162,1445.2,4.02,4.23,16.2,1365,676,646,186,503,1246,0.204,0.08199999999999999,1.29,0.988,7,17.7,0.5246913580246914,72
186,2012,CIN,6115,172,669,636,0.079,0.207,0.159,0.251,0.315,0.41100000000000003,0.314,93,23.9,1377,0.726,97,65,56,162,1453.0,3.34,3.72,18.7,1356,588,540,152,427,1248,0.20600000000000002,0.071,1.23,0.985,63,9.9,0.5987654320987654,81
187,2012,CLE,6195,136,667,635,0.09,0.175,0.131,0.251,0.324,0.381,0.31,97,8.2,1385,0.705,68,94,43,162,1442.0,4.79,4.4,12.6,1503,845,767,174,543,1086,0.17300000000000001,0.086,1.42,0.9840000000000001,-58,-34.1,0.41975308641975306,-178
188,2012,COL,6183,166,758,716,0.073,0.196,0.163,0.27399999999999997,0.33,0.436,0.331,90,10.3,1526,0.7659999999999999,64,98,36,162,1422.0,5.22,4.59,9.2,1637,890,824,198,566,1144,0.179,0.08900000000000001,1.55,0.98,-115,-14.8,0.3950617283950617,-132
189,2012,DET,6119,163,726,698,0.084,0.18,0.154,0.268,0.335,0.42200000000000004,0.32799999999999996,105,20.5,1467,0.757,88,74,40,162,1430.2,3.77,3.63,24.5,1409,670,599,151,438,1318,0.218,0.07200000000000001,1.29,0.983,-29,-2.9,0.5432098765432098,56
190,2012,HOU,6014,146,583,545,0.077,0.22699999999999998,0.135,0.23600000000000002,0.302,0.371,0.29600000000000004,82,5.8,1276,0.6729999999999999,55,107,31,162,1423.1,4.57,4.27,9.3,1493,794,722,173,540,1170,0.188,0.087,1.43,0.981,-68,-6.1,0.3395061728395062,-211
191,2012,KCR,6149,131,676,643,0.066,0.168,0.135,0.265,0.317,0.4,0.311,94,12.7,1492,0.716,72,90,44,162,1451.1,4.3,4.18,15.1,1504,746,693,163,542,1177,0.188,0.087,1.41,0.981,-3,-11.0,0.4444444444444444,-70
192,2012,LAA,6121,187,767,732,0.073,0.182,0.159,0.27399999999999997,0.332,0.433,0.331,113,33.8,1518,0.764,89,73,38,162,1433.1,4.02,4.26,10.4,1339,699,640,186,483,1157,0.192,0.08,1.27,0.9840000000000001,41,35.2,0.5493827160493827,68
193,2012,LAD,6091,116,637,607,0.079,0.19,0.122,0.252,0.317,0.374,0.302,90,13.8,1369,0.69,86,76,40,162,1449.2,3.35,3.64,20.8,1277,597,540,122,539,1276,0.21,0.08900000000000001,1.25,0.9840000000000001,-6,6.9,0.5308641975308642,40
194,2012,MIA,6057,137,609,576,0.08,0.203,0.138,0.244,0.308,0.382,0.3,87,10.6,1327,0.69,69,93,38,162,1440.2,4.1,3.89,13.5,1448,724,657,133,495,1113,0.18,0.08,1.35,0.983,-62,-10.1,0.42592592592592593,-115
195,2012,MIL,6224,202,776,741,0.075,0.19899999999999998,0.177,0.259,0.325,0.43700000000000006,0.32899999999999996,102,28.3,1442,0.762,83,79,44,162,1453.2,4.22,3.82,14.3,1458,733,682,169,525,1402,0.22399999999999998,0.084,1.36,0.983,24,-17.9,0.5123456790123457,43
196,2012,MIN,6209,131,701,666,0.081,0.172,0.13,0.26,0.325,0.39,0.313,95,12.6,1448,0.715,66,96,35,162,1438.2,4.77,4.66,5.9,1536,832,762,198,465,943,0.152,0.075,1.39,0.983,15,-12.2,0.4074074074074074,-131
197,2012,NYM,6091,139,650,625,0.083,0.205,0.13699999999999998,0.249,0.316,0.386,0.306,94,15.9,1357,0.701,74,88,36,162,1434.0,4.09,3.93,14.3,1368,709,652,161,488,1240,0.204,0.08,1.29,0.983,-33,-24.0,0.4567901234567901,-59
198,2012,NYY,6231,245,804,774,0.091,0.18899999999999997,0.188,0.265,0.337,0.45299999999999996,0.342,113,33.6,1462,0.79,95,67,51,162,1445.1,3.85,3.98,17.0,1401,668,619,190,431,1318,0.217,0.071,1.27,0.987,-2,0.2,0.5864197530864198,136
199,2012,OAK,6183,195,713,676,0.08900000000000001,0.22399999999999998,0.166,0.23800000000000002,0.31,0.40399999999999997,0.311,97,19.4,1315,0.7140000000000001,94,68,47,162,1470.0,3.5,3.89,19.5,1360,614,571,147,462,1136,0.185,0.075,1.24,0.982,6,0.8,0.5802469135802469,99
200,2012,PHI,6172,158,684,659,0.07400000000000001,0.177,0.14400000000000002,0.255,0.317,0.4,0.311,93,21.5,1414,0.716,81,81,42,162,1451.1,3.86,3.72,19.8,1387,680,622,178,409,1385,0.228,0.067,1.24,0.983,10,13.5,0.5,4
201,2012,PIT,6014,170,651,620,0.07400000000000001,0.225,0.152,0.243,0.304,0.395,0.304,91,10.2,1313,0.6990000000000001,79,83,45,162,1433.1,3.91,3.94,13.7,1357,674,623,153,490,1192,0.196,0.08,1.29,0.982,-42,-11.9,0.4876543209876543,-23
202,2012,SDP,6112,121,651,610,0.08800000000000001,0.203,0.133,0.247,0.319,0.38,0.307,97,21.6,1339,0.6990000000000001,76,86,43,162,1434.2,4.01,4.11,7.8,1356,710,640,162,539,1205,0.196,0.08800000000000001,1.32,0.98,-24,-14.2,0.4691358024691358,-59
203,2012,SEA,6057,149,619,584,0.077,0.20800000000000002,0.135,0.23399999999999999,0.29600000000000004,0.369,0.29100000000000004,87,8.9,1285,0.665,75,87,43,162,1456.2,3.76,4.0,17.6,1359,651,609,166,449,1166,0.192,0.07400000000000001,1.24,0.988,3,18.7,0.46296296296296297,-32
204,2012,SFG,6200,103,718,675,0.078,0.177,0.128,0.26899999999999996,0.327,0.397,0.314,101,29.0,1495,0.7240000000000001,94,68,53,162,1451.0,3.68,3.78,10.9,1361,649,593,142,489,1237,0.20199999999999999,0.08,1.27,0.981,11,6.4,0.5802469135802469,69
205,2012,STL,6326,159,765,732,0.084,0.188,0.15,0.271,0.33799999999999997,0.42100000000000004,0.32899999999999996,106,28.5,1526,0.759,88,74,42,162,1462.2,3.71,3.62,16.2,1420,648,603,134,436,1218,0.198,0.071,1.27,0.983,26,-28.7,0.5432098765432098,117
206,2012,TBR,6105,175,697,665,0.094,0.217,0.155,0.24,0.317,0.39399999999999996,0.311,100,23.7,1293,0.711,90,72,50,162,1459.2,3.19,3.51,20.4,1233,577,518,139,469,1383,0.231,0.078,1.17,0.981,52,8.2,0.5555555555555556,120
207,2012,TEX,6216,200,808,780,0.077,0.177,0.17300000000000001,0.273,0.33399999999999996,0.446,0.336,106,23.3,1526,0.78,93,69,43,162,1442.0,4.02,3.9,22.2,1378,707,644,175,446,1286,0.212,0.07400000000000001,1.26,0.986,-12,11.1,0.5740740740740741,101
208,2012,TOR,6094,198,716,677,0.078,0.205,0.161,0.245,0.309,0.40700000000000003,0.311,92,14.3,1346,0.716,73,89,29,162,1443.2,4.64,4.66,6.9,1439,784,745,204,574,1142,0.184,0.092,1.39,0.9840000000000001,72,-4.6,0.4506172839506173,-68
209,2012,WSN,6221,194,731,688,0.077,0.213,0.166,0.261,0.322,0.428,0.324,101,23.7,1468,0.75,98,64,51,162,1468.1,3.34,3.54,19.5,1296,594,545,129,497,1325,0.21600000000000003,0.081,1.22,0.985,-16,0.9,0.6049382716049383,137
210,2013,ARI,6334,130,685,647,0.08199999999999999,0.18,0.133,0.259,0.32299999999999995,0.391,0.314,93,19.4,1468,0.715,81,81,38,162,1495.0,3.92,4.04,8.5,1460,695,651,176,485,1218,0.192,0.077,1.3,0.988,69,23.8,0.5,-10
211,2013,ATL,6133,181,688,656,0.08800000000000001,0.226,0.153,0.249,0.321,0.402,0.318,102,25.6,1354,0.723,96,66,53,162,1450.1,3.18,3.44,17.9,1326,548,512,127,409,1232,0.20600000000000002,0.068,1.2,0.986,38,9.8,0.5925925925925926,140
212,2013,BAL,6144,212,745,719,0.068,0.183,0.171,0.26,0.313,0.431,0.32299999999999995,101,25.7,1460,0.7440000000000001,85,77,57,162,1453.0,4.2,4.33,11.1,1438,709,678,202,473,1169,0.19,0.077,1.32,0.991,26,36.9,0.5246913580246914,36
213,2013,BOS,6382,178,853,819,0.091,0.205,0.16899999999999998,0.27699999999999997,0.349,0.446,0.34700000000000003,114,36.2,1566,0.795,97,65,33,162,1454.0,3.79,3.84,15.8,1366,656,613,156,524,1294,0.21100000000000002,0.085,1.3,0.987,22,24.7,0.5987654320987654,197
214,2013,CHC,6079,172,602,576,0.07200000000000001,0.20199999999999999,0.154,0.23800000000000002,0.3,0.392,0.304,90,14.1,1307,0.693,66,96,39,162,1448.0,4.0,4.1,11.3,1332,689,643,160,540,1184,0.193,0.08800000000000001,1.29,0.983,-2,10.3,0.4074074074074074,-87
215,2013,CHW,6077,148,598,574,0.068,0.19899999999999998,0.129,0.249,0.302,0.37799999999999995,0.299,85,5.5,1385,0.68,63,99,40,162,1455.0,4.0,4.13,15.3,1424,723,646,182,509,1249,0.201,0.08199999999999999,1.33,0.98,-59,-15.4,0.3888888888888889,-125
216,2013,CIN,6293,155,698,664,0.09300000000000001,0.198,0.142,0.249,0.327,0.391,0.316,96,22.5,1370,0.718,90,72,43,162,1473.2,3.38,3.81,18.0,1294,589,554,170,435,1296,0.213,0.07200000000000001,1.17,0.988,28,23.8,0.5555555555555556,109
217,2013,CLE,6165,171,745,711,0.091,0.20800000000000002,0.155,0.255,0.327,0.41,0.324,104,22.6,1391,0.737,92,70,38,162,1441.1,3.82,3.73,16.8,1359,662,611,147,554,1379,0.22399999999999998,0.09,1.33,0.983,-31,-8.2,0.5679012345679012,83
218,2013,COL,6152,159,706,673,0.069,0.196,0.149,0.27,0.32299999999999995,0.418,0.324,87,13.7,1511,0.741,74,88,35,162,1436.0,4.44,3.96,16.4,1545,760,708,136,517,1064,0.17,0.083,1.44,0.986,-34,-1.0,0.4567901234567901,-54
219,2013,DET,6388,176,796,767,0.083,0.168,0.151,0.28300000000000003,0.34600000000000003,0.434,0.341,114,27.6,1625,0.78,93,69,39,162,1462.2,3.61,3.27,26.3,1369,624,587,128,462,1428,0.233,0.076,1.25,0.987,-72,-9.6,0.5740740740740741,172
220,2013,HOU,6020,148,610,566,0.071,0.255,0.136,0.24,0.299,0.375,0.298,85,1.9,1307,0.674,51,111,32,162,1440.0,4.79,4.67,2.2,1530,848,767,191,616,1084,0.17,0.09699999999999999,1.49,0.9790000000000001,-52,-48.7,0.3148148148148148,-238
221,2013,KCR,6093,112,648,620,0.069,0.172,0.11900000000000001,0.26,0.315,0.379,0.305,89,19.4,1443,0.6940000000000001,86,76,52,162,1448.1,3.45,3.83,17.5,1366,601,555,155,469,1208,0.2,0.078,1.27,0.986,67,60.3,0.5308641975308642,47
222,2013,LAA,6260,164,733,696,0.084,0.195,0.15,0.264,0.32899999999999996,0.414,0.325,109,21.6,1476,0.743,78,84,41,162,1457.2,4.24,4.08,10.1,1475,737,687,167,533,1200,0.191,0.085,1.38,0.981,-86,-29.9,0.48148148148148145,-4
223,2013,LAD,6145,138,649,618,0.077,0.18600000000000003,0.133,0.264,0.326,0.396,0.317,103,25.5,1447,0.722,92,70,46,162,1450.1,3.25,3.45,20.6,1321,582,524,127,460,1292,0.214,0.076,1.23,0.982,20,5.5,0.5679012345679012,67
224,2013,MIA,6021,95,513,485,0.07200000000000001,0.205,0.10400000000000001,0.231,0.293,0.335,0.27899999999999997,74,3.3,1257,0.627,62,100,36,162,1460.0,3.71,3.69,14.6,1376,646,602,121,526,1177,0.191,0.085,1.3,0.986,-10,16.9,0.38271604938271603,-133
225,2013,MIL,6064,157,640,610,0.067,0.195,0.145,0.252,0.311,0.39799999999999996,0.311,91,22.6,1381,0.708,74,88,40,162,1442.2,3.84,4.12,5.3,1401,687,615,175,466,1125,0.184,0.076,1.29,0.981,44,14.7,0.4567901234567901,-47
226,2013,MIN,6212,151,614,590,0.086,0.23,0.138,0.242,0.312,0.38,0.307,91,10.8,1346,0.6920000000000001,66,96,40,162,1450.1,4.55,4.23,11.5,1591,788,734,168,458,985,0.157,0.073,1.41,0.987,-43,0.8,0.4074074074074074,-174
227,2013,NYM,6207,130,619,593,0.08199999999999999,0.223,0.129,0.237,0.306,0.366,0.297,90,16.5,1318,0.672,74,88,40,162,1476.2,3.78,3.79,18.1,1442,684,621,152,458,1209,0.193,0.073,1.29,0.985,-24,1.8,0.4567901234567901,-65
228,2013,NYY,6044,144,650,614,0.077,0.201,0.133,0.242,0.307,0.376,0.301,86,14.6,1321,0.6829999999999999,85,77,49,162,1447.1,3.94,3.89,14.8,1452,671,634,171,437,1233,0.201,0.071,1.31,0.988,24,15.1,0.5246913580246914,-21
229,2013,OAK,6209,186,767,725,0.092,0.19,0.165,0.254,0.327,0.419,0.327,108,25.4,1403,0.745,96,66,46,162,1452.0,3.56,3.83,16.6,1339,625,574,163,428,1183,0.195,0.071,1.22,0.983,-63,-0.7,0.5925925925925926,142
230,2013,PHI,6014,140,610,578,0.069,0.2,0.135,0.248,0.306,0.384,0.303,89,8.9,1355,0.69,73,89,32,162,1436.1,4.34,3.94,13.7,1465,749,692,152,506,1199,0.193,0.081,1.37,0.9840000000000001,-93,-41.7,0.4506172839506173,-139
231,2013,PIT,6135,161,634,603,0.076,0.217,0.151,0.245,0.313,0.396,0.312,99,22.8,1346,0.7090000000000001,94,68,55,162,1470.2,3.27,3.42,16.8,1299,577,535,101,515,1261,0.205,0.084,1.23,0.9840000000000001,45,-17.1,0.5802469135802469,57
232,2013,SDP,6122,146,618,578,0.076,0.214,0.133,0.245,0.308,0.37799999999999995,0.302,94,18.6,1349,0.6859999999999999,76,86,40,162,1455.0,3.98,4.0,8.4,1407,700,643,156,525,1171,0.19,0.085,1.33,0.986,-4,-15.2,0.4691358024691358,-82
233,2013,SEA,6172,188,624,597,0.086,0.21899999999999997,0.152,0.237,0.306,0.39,0.307,95,10.0,1318,0.695,71,91,43,162,1465.0,4.32,3.89,15.7,1467,754,703,174,478,1297,0.207,0.076,1.33,0.986,-99,-31.2,0.4382716049382716,-130
234,2013,SFG,6168,107,629,596,0.076,0.175,0.121,0.26,0.32,0.381,0.309,100,26.9,1446,0.7020000000000001,76,86,41,162,1447.1,4.0,3.8,7.1,1380,691,643,145,521,1256,0.204,0.085,1.31,0.982,5,14.7,0.4691358024691358,-62
235,2013,STL,6202,125,783,745,0.078,0.179,0.133,0.26899999999999996,0.332,0.401,0.322,104,26.1,1494,0.733,97,65,44,162,1459.2,3.43,3.39,17.3,1366,596,556,112,451,1254,0.205,0.07400000000000001,1.24,0.988,-38,-27.8,0.5987654320987654,187
236,2013,TBR,6242,165,700,670,0.094,0.188,0.151,0.257,0.32899999999999996,0.408,0.324,107,28.2,1421,0.737,92,71,42,163,1464.0,3.74,3.71,14.5,1315,646,608,153,482,1310,0.215,0.079,1.23,0.99,30,10.7,0.5644171779141104,54
237,2013,TEX,6196,176,730,691,0.075,0.172,0.15,0.262,0.32299999999999995,0.41200000000000003,0.32299999999999995,97,19.7,1465,0.735,91,72,46,163,1463.1,3.63,3.77,21.2,1370,636,590,157,498,1309,0.213,0.081,1.28,0.986,29,30.5,0.558282208588957,94
238,2013,TOR,6152,185,712,669,0.083,0.183,0.158,0.252,0.318,0.41100000000000003,0.32,99,17.0,1398,0.7290000000000001,74,88,39,162,1452.0,4.26,4.3,9.5,1451,756,688,195,500,1208,0.193,0.08,1.34,0.982,12,-21.0,0.4567901234567901,-44
239,2013,WSN,6047,161,656,621,0.077,0.19699999999999998,0.146,0.251,0.313,0.39799999999999996,0.311,94,17.6,1365,0.71,86,76,47,162,1445.2,3.59,3.55,17.3,1367,626,576,142,405,1236,0.205,0.067,1.23,0.982,-17,-16.5,0.5308641975308642,30
240,2014,ARI,6089,118,615,573,0.065,0.191,0.127,0.248,0.302,0.376,0.3,83,13.0,1379,0.6779999999999999,64,98,35,162,1444.1,4.26,3.83,8.2,1467,742,683,154,469,1278,0.207,0.076,1.34,0.983,17,-4.0,0.3950617283950617,-127
241,2014,ATL,6064,123,573,545,0.078,0.226,0.11900000000000001,0.24100000000000002,0.305,0.36,0.29600000000000004,86,12.8,1316,0.665,79,83,54,162,1455.0,3.38,3.47,18.6,1369,597,547,121,472,1301,0.214,0.078,1.27,0.986,-14,24.2,0.4876543209876543,-24
242,2014,BAL,6130,211,705,681,0.065,0.21,0.166,0.256,0.311,0.42200000000000004,0.32299999999999995,104,27.4,1434,0.7340000000000001,96,66,53,162,1461.1,3.44,3.96,12.9,1342,593,558,151,472,1174,0.192,0.077,1.24,0.986,58,41.3,0.5925925925925926,112
243,2014,BOS,6226,123,634,601,0.086,0.215,0.124,0.244,0.316,0.369,0.305,89,17.3,1355,0.684,71,91,36,162,1465.2,4.01,3.93,10.6,1458,715,653,154,482,1213,0.195,0.077,1.32,0.985,51,46.4,0.4382716049382716,-81
244,2014,CHC,6102,157,614,590,0.07200000000000001,0.242,0.146,0.239,0.3,0.385,0.303,91,15.4,1315,0.684,73,89,37,162,1463.1,3.92,3.51,20.5,1398,707,638,115,504,1311,0.21100000000000002,0.081,1.3,0.983,-38,0.4,0.4506172839506173,-93
245,2014,CHW,6077,155,660,625,0.069,0.22399999999999998,0.146,0.253,0.31,0.39799999999999996,0.312,99,13.3,1400,0.708,73,89,36,162,1441.0,4.3,4.1,10.7,1468,758,688,140,557,1152,0.184,0.08900000000000001,1.41,0.982,-45,-25.6,0.4506172839506173,-98
246,2014,CIN,5978,131,595,562,0.069,0.209,0.127,0.23800000000000002,0.29600000000000004,0.365,0.294,83,14.7,1282,0.6609999999999999,76,86,44,162,1446.0,3.59,4.01,12.8,1282,612,576,163,507,1290,0.213,0.084,1.24,0.988,65,33.7,0.4691358024691358,-17
247,2014,CLE,6222,142,669,644,0.081,0.191,0.136,0.253,0.317,0.389,0.313,98,14.1,1411,0.706,85,77,40,162,1468.1,3.57,3.42,20.3,1398,653,583,135,464,1450,0.23399999999999999,0.075,1.27,0.981,-55,-59.6,0.5246913580246914,16
248,2014,COL,6164,186,755,721,0.064,0.20800000000000002,0.16899999999999998,0.276,0.327,0.445,0.337,97,17.0,1551,0.772,66,96,24,162,1431.0,4.86,4.43,7.2,1528,818,772,173,531,1074,0.172,0.085,1.44,0.983,-10,-9.9,0.4074074074074074,-63
249,2014,DET,6202,155,757,731,0.071,0.184,0.15,0.27699999999999997,0.331,0.426,0.331,112,24.8,1557,0.757,90,72,41,162,1454.0,4.01,3.6,19.7,1475,705,648,127,462,1244,0.201,0.075,1.33,0.983,-68,-17.1,0.5555555555555556,52
250,2014,HOU,6055,163,629,596,0.08199999999999999,0.23800000000000002,0.141,0.242,0.309,0.38299999999999995,0.308,98,13.7,1317,0.6920000000000001,70,92,31,162,1438.2,4.14,3.93,9.9,1437,723,662,139,484,1137,0.185,0.079,1.34,0.983,6,-49.2,0.43209876543209874,-94
251,2014,KCR,6058,95,651,604,0.063,0.163,0.113,0.263,0.314,0.376,0.306,92,18.8,1456,0.69,89,73,53,162,1450.2,3.51,3.69,17.2,1386,624,565,128,440,1168,0.191,0.07200000000000001,1.26,0.983,27,51.8,0.5493827160493827,27
252,2014,LAA,6284,155,773,729,0.078,0.201,0.147,0.259,0.322,0.406,0.321,110,30.4,1464,0.728,98,64,46,162,1482.2,3.58,3.57,14.5,1307,630,590,126,504,1342,0.217,0.08199999999999999,1.22,0.986,-9,24.2,0.6049382716049383,143
253,2014,LAD,6231,134,718,686,0.083,0.2,0.14,0.265,0.33299999999999996,0.406,0.327,112,31.8,1476,0.738,94,68,47,162,1464.2,3.4,3.48,19.5,1338,617,554,142,429,1373,0.226,0.071,1.21,0.983,6,-0.5,0.5802469135802469,101
254,2014,MIA,6185,122,645,614,0.081,0.22899999999999998,0.125,0.253,0.317,0.37799999999999995,0.307,95,16.6,1399,0.6940000000000001,77,85,42,162,1457.2,3.79,3.56,16.7,1481,674,614,114,458,1190,0.191,0.07400000000000001,1.33,0.9840000000000001,-33,6.1,0.47530864197530864,-29
255,2014,MIL,6065,150,650,617,0.07,0.19699999999999998,0.147,0.25,0.311,0.397,0.313,94,20.8,1366,0.708,82,80,45,162,1457.2,3.67,3.89,10.9,1386,657,594,167,431,1246,0.204,0.071,1.25,0.9840000000000001,0,-5.8,0.5061728395061729,-7
256,2014,MIN,6233,128,715,675,0.087,0.213,0.135,0.254,0.324,0.389,0.316,100,16.2,1412,0.713,70,92,38,162,1435.0,4.58,3.97,14.3,1588,777,730,147,408,1031,0.166,0.066,1.39,0.9840000000000001,-90,-19.9,0.43209876543209874,-62
257,2014,NYM,6145,125,629,602,0.084,0.20600000000000002,0.126,0.239,0.308,0.364,0.299,92,17.8,1306,0.6729999999999999,79,83,42,162,1463.2,3.49,3.75,12.7,1370,618,568,141,509,1303,0.21100000000000002,0.08199999999999999,1.28,0.983,12,1.3,0.4876543209876543,11
258,2014,NYY,6082,147,633,591,0.07400000000000001,0.18600000000000003,0.135,0.245,0.307,0.38,0.305,94,18.1,1349,0.687,84,78,48,162,1453.0,3.75,3.67,17.5,1392,664,605,164,398,1370,0.22399999999999998,0.065,1.23,0.9840000000000001,7,2.0,0.5185185185185185,-31
259,2014,OAK,6245,146,729,686,0.094,0.177,0.13699999999999998,0.244,0.32,0.381,0.312,102,21.2,1354,0.7,88,74,31,162,1463.1,3.22,3.67,17.4,1269,572,524,147,406,1244,0.20800000000000002,0.068,1.14,0.982,28,11.7,0.5432098765432098,157
260,2014,PHI,6198,125,619,584,0.071,0.21100000000000002,0.121,0.242,0.302,0.363,0.295,86,11.6,1356,0.665,73,89,40,162,1468.1,3.81,3.81,16.6,1396,687,621,134,521,1255,0.2,0.083,1.31,0.987,-33,-27.3,0.4506172839506173,-68
261,2014,PIT,6224,156,682,659,0.084,0.2,0.145,0.259,0.33,0.40399999999999997,0.325,108,31.4,1436,0.7340000000000001,88,74,48,162,1456.1,3.49,3.8,8.2,1341,631,565,128,499,1228,0.2,0.081,1.26,0.983,37,-22.1,0.5432098765432098,51
262,2014,SDP,5905,109,535,500,0.079,0.21899999999999997,0.115,0.226,0.292,0.342,0.28300000000000003,82,11.7,1199,0.634,77,85,41,162,1438.2,3.27,3.46,12.2,1300,577,523,117,462,1284,0.214,0.077,1.22,0.983,42,-4.8,0.47530864197530864,-42
263,2014,SEA,5977,136,634,600,0.066,0.20600000000000002,0.132,0.244,0.3,0.376,0.299,94,16.4,1328,0.6759999999999999,87,75,51,162,1452.0,3.17,3.61,13.6,1240,554,512,137,463,1317,0.22,0.078,1.17,0.986,8,-0.9,0.5370370370370371,80
264,2014,SFG,6087,132,665,636,0.07,0.205,0.133,0.255,0.311,0.38799999999999996,0.308,99,25.4,1407,0.6990000000000001,88,74,46,162,1449.0,3.5,3.58,9.4,1305,614,564,133,389,1211,0.204,0.065,1.17,0.9840000000000001,20,1.7,0.5432098765432098,51
265,2014,STL,6086,105,619,585,0.077,0.18600000000000003,0.11599999999999999,0.253,0.32,0.369,0.308,95,18.1,1371,0.6890000000000001,90,72,55,162,1448.2,3.5,3.65,15.9,1321,603,564,123,470,1221,0.201,0.077,1.24,0.985,54,-1.0,0.5555555555555556,16
266,2014,TBR,6205,117,612,586,0.085,0.18100000000000002,0.12,0.247,0.317,0.36700000000000005,0.305,97,20.3,1361,0.684,77,85,37,162,1463.2,3.56,3.56,14.1,1292,625,579,145,482,1437,0.23399999999999999,0.079,1.21,0.985,-26,6.9,0.47530864197530864,-13
267,2014,TEX,6026,111,637,597,0.069,0.193,0.11900000000000001,0.256,0.314,0.375,0.305,90,11.6,1400,0.6890000000000001,67,95,33,162,1426.1,4.49,4.22,9.3,1510,773,712,160,505,1110,0.179,0.08199999999999999,1.41,0.982,-43,10.9,0.41358024691358025,-136
268,2014,TOR,6167,177,723,690,0.081,0.187,0.155,0.259,0.32299999999999995,0.414,0.325,107,22.2,1435,0.736,83,79,45,162,1443.0,4.0,3.97,14.2,1400,686,642,151,490,1199,0.195,0.08,1.31,0.985,-28,1.1,0.5123456790123457,37
269,2014,WSN,6216,152,686,635,0.083,0.21,0.14,0.253,0.321,0.39299999999999996,0.317,99,26.2,1403,0.7140000000000001,96,66,45,162,1470.2,3.03,3.18,24.3,1351,555,495,110,352,1288,0.214,0.057999999999999996,1.16,0.9840000000000001,17,2.2,0.5925925925925926,131
270,2015,ARI,6276,154,720,680,0.078,0.209,0.15,0.264,0.324,0.414,0.319,95,21.6,1494,0.738,79,83,44,162,1466.2,4.05,4.21,10.6,1450,713,660,182,500,1215,0.19399999999999998,0.08,1.33,0.986,60,17.1,0.4876543209876543,7
271,2015,ATL,6034,100,573,548,0.078,0.183,0.10800000000000001,0.251,0.314,0.359,0.29600000000000004,84,9.9,1361,0.674,67,95,44,162,1425.1,4.41,4.34,7.0,1462,760,699,170,550,1148,0.18600000000000003,0.08900000000000001,1.41,0.985,-51,8.0,0.41358024691358025,-187
272,2015,BAL,6007,217,713,686,0.07,0.222,0.171,0.25,0.307,0.42100000000000004,0.315,97,17.7,1370,0.728,81,81,43,162,1434.2,4.05,4.11,15.8,1406,693,646,174,483,1233,0.203,0.079,1.32,0.987,6,11.3,0.5,20
273,2015,BOS,6237,161,748,706,0.077,0.184,0.149,0.265,0.325,0.415,0.321,99,17.9,1495,0.74,78,84,40,162,1448.1,4.34,4.17,11.8,1486,753,698,178,478,1218,0.196,0.077,1.36,0.9840000000000001,-2,-7.9,0.48148148148148145,-5
274,2015,CHC,6200,171,689,657,0.091,0.245,0.154,0.244,0.321,0.39799999999999996,0.313,96,25.4,1341,0.7190000000000001,97,65,48,162,1461.1,3.36,3.3,22.9,1276,608,546,134,407,1431,0.239,0.068,1.15,0.982,6,12.6,0.5987654320987654,81
275,2015,CHW,6070,136,622,595,0.067,0.203,0.13,0.25,0.306,0.38,0.3,89,8.8,1381,0.6859999999999999,76,86,37,162,1452.2,3.98,3.82,17.4,1443,701,643,162,474,1359,0.22,0.077,1.32,0.983,-24,-21.5,0.4691358024691358,-79
276,2015,CIN,6196,167,640,613,0.08,0.203,0.146,0.248,0.312,0.39399999999999996,0.307,91,16.5,1382,0.706,64,98,35,162,1453.1,4.35,4.24,10.8,1436,754,702,177,544,1252,0.2,0.087,1.36,0.985,-15,-7.9,0.3950617283950617,-114
